id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)springer-10.1051/forest/2010009,JOU=13595/VOL=2010.67/ISU=5/ART=670500507/BodyRef/PDF/13595_2011_Article_670500507.pdf,,National Licences: lib4ri,springer101051forest2010009
(NATIONALLICENCE)springer-10.1007/s11292-010-9093-5,JOU=11292/VOL=2010.6/ISU=2/ART=9093/BodyRef/PDF/11292_2010_Article_9093.pdf,,National Licences: uzh,springer101007s1129201090935
(NATIONALLICENCE)springer-10.1007/s12542-009-0041-5,JOU=12542/VOL=2010.84/ISU=2/ART=41/BodyRef/PDF/12542_2009_Article_41.pdf,,National Licences: uzh,springer101007s1254200900415
(NATIONALLICENCE)springer-10.1007/s11560-010-0467-5,JOU=11560/VOL=2010.5/ISU=5/ART=467/BodyRef/PDF/11560_2010_Article_467.pdf,,National Licences: uzh,springer101007s1156001004675
(NATIONALLICENCE)springer-10.1007/s12306-010-0083-6,JOU=12306/VOL=2010.94/ISU=3/ART=83/BodyRef/PDF/12306_2010_Article_83.pdf,,National Licences: unibas,springer101007s1230601000836
(NATIONALLICENCE)springer-10.1007/s11757-009-0030-2,JOU=11757/VOL=2010.4/ISU=1/ART=30/BodyRef/PDF/11757_2009_Article_30.pdf,,National Licences: uzh,springer101007s1175700900302
(NATIONALLICENCE)springer-10.1007/s11695-008-9769-3,JOU=11695/VOL=2009.19/ISU=3/ART=9769/BodyRef/PDF/11695_2008_Article_9769.pdf,,National Licences: unibe unisg,springer101007s1169500897693
(NATIONALLICENCE)springer-10.1007/s11695-008-9748-8,JOU=11695/VOL=2009.19/ISU=3/ART=9748/BodyRef/PDF/11695_2008_Article_9748.pdf,,National Licences: unige,springer101007s1169500897488
(NATIONALLICENCE)springer-10.1007/s11356-008-0068-2,JOU=11356/VOL=2009.16/ISU=S1/ART=68/BodyRef/PDF/11356_2008_Article_68.pdf,,National Licences: lib4ri,springer101007s1135600800682
(NATIONALLICENCE)springer-10.1007/s11356-008-0047-7,JOU=11356/VOL=2009.16/ISU=S1/ART=47/BodyRef/PDF/11356_2008_Article_47.pdf,,National Licences: lib4ri,springer101007s1135600800477
(NATIONALLICENCE)springer-10.1007/s11356-008-0057-5,JOU=11356/VOL=2009.16/ISU=S1/ART=57/BodyRef/PDF/11356_2008_Article_57.pdf,,National Licences: unige,springer101007s1135600800575
(NATIONALLICENCE)springer-10.1007/s11356-009-0202-9,JOU=11356/VOL=2009.16/ISU=S1/ART=202/BodyRef/PDF/11356_2009_Article_202.pdf,,National Licences: ethz lib4ri,springer101007s1135600902029
(NATIONALLICENCE)springer-10.1007/s11356-009-0206-5,JOU=11356/VOL=2009.16/ISU=S1/ART=206/BodyRef/PDF/11356_2009_Article_206.pdf,,National Licences: ethz lib4ri,springer101007s1135600902065
(NATIONALLICENCE)springer-10.1007/s11818-009-0423-7,JOU=11818/VOL=2009.13/ISU=2/ART=423/BodyRef/PDF/11818_2009_Article_423.pdf,,National Licences: unibas,springer101007s1181800904237
(NATIONALLICENCE)springer-10.1007/s10800-009-9886-2,JOU=10800/VOL=2009.39/ISU=10/ART=9886/BodyRef/PDF/10800_2009_Article_9886.pdf,,National Licences: epfl,springer101007s1080000998862
(NATIONALLICENCE)springer-10.1007/s10800-008-9667-3,JOU=10800/VOL=2009.39/ISU=4/ART=9667/BodyRef/PDF/10800_2008_Article_9667.pdf,,National Licences: ethz lib4ri,springer101007s1080000896673
(NATIONALLICENCE)springer-10.1007/s00228-009-0681-0,JOU=00228/VOL=2009.65/ISU=10/ART=681/BodyRef/PDF/228_2009_Article_681.pdf,,National Licences: unibas,springer101007s0022800906810
(NATIONALLICENCE)springer-10.1007/s00228-008-0613-4,JOU=00228/VOL=2009.65/ISU=5/ART=613/BodyRef/PDF/228_2008_Article_613.pdf,,National Licences: unige unil,springer101007s0022800806134
(NATIONALLICENCE)springer-10.1007/s00228-009-0706-8,JOU=00228/VOL=2009.65/ISU=11/ART=706/BodyRef/PDF/228_2009_Article_706.pdf,,National Licences: unige unil,springer101007s0022800907068
(NATIONALLICENCE)springer-10.1007/s00393-008-0401-7,JOU=00393/VOL=2009.68/ISU=4/ART=401/BodyRef/PDF/393_2008_Article_401.pdf,,National Licences: unibas,springer101007s0039300804017
(NATIONALLICENCE)springer-10.1007/s00445-008-0227-9,JOU=00445/VOL=2009.71/ISU=3/ART=227/BodyRef/PDF/445_2008_Article_227.pdf,,National Licences: unige,springer101007s0044500802279
(NATIONALLICENCE)springer-10.1007/s00531-008-0355-7,JOU=00531/VOL=2009.98/ISU=8/ART=355/BodyRef/PDF/531_2008_Article_355.pdf,,National Licences: unibe,springer101007s0053100803557
(NATIONALLICENCE)springer-10.1007/s11306-009-0163-5,JOU=11306/VOL=2009.5/ISU=3/ART=163/BodyRef/PDF/11306_2009_Article_163.pdf,,National Licences: ethz,springer101007s1130600901635
(NATIONALLICENCE)springer-10.1140/epjst/e2009-01009-7,JOU=11734/VOL=2009.171/ISU=1/ART=1131/BodyRef/PDF/11734_2009_Article_1131.pdf,,National Licences: unige,springer101140epjste2009010097
(NATIONALLICENCE)springer-10.1140/epjst/e2009-01052-4,JOU=11734/VOL=2009.172/ISU=1/ART=1173/BodyRef/PDF/11734_2009_Article_1173.pdf,,National Licences: unige,springer101140epjste2009010524
(NATIONALLICENCE)springer-10.1007/s11517-008-0422-z,JOU=11517/VOL=2009.47/ISU=3/ART=422/BodyRef/PDF/11517_2008_Article_422.pdf,,National Licences: ethz,springer101007s115170080422z
(NATIONALLICENCE)springer-10.1007/s11517-009-0464-x,JOU=11517/VOL=2009.47/ISU=5/ART=464/BodyRef/PDF/11517_2009_Article_464.pdf,,National Licences: epfl,springer101007s115170090464x
(NATIONALLICENCE)springer-10.1007/s11377-009-0318-y,JOU=11377/VOL=2009.4/ISU=3/ART=318/BodyRef/PDF/11377_2009_Article_318.pdf,,National Licences: uzh,springer101007s113770090318y
(NATIONALLICENCE)springer-10.1007/s11307-009-0216-1,JOU=11307/VOL=2009.11/ISU=5/ART=216/BodyRef/PDF/11307_2009_Article_216.pdf,,National Licences: ethz,springer101007s1130700902161
(NATIONALLICENCE)springer-10.3758/MC.37.3.336,JOU=13421/VOL=2009.37/ISU=3/ART=370300336/BodyRef/PDF/13421_2010_Article_370300336.pdf,,National Licences: unige,springer103758MC373336
(NATIONALLICENCE)springer-10.1007/s11408-009-0108-z,JOU=11408/VOL=2009.23/ISU=3/ART=108/BodyRef/PDF/11408_2009_Article_108.pdf,,National Licences: unisg,springer101007s114080090108z
(NATIONALLICENCE)springer-10.1007/s10876-009-0246-5,JOU=10876/VOL=2009.20/ISU=2/ART=246/BodyRef/PDF/10876_2009_Article_246.pdf,,National Licences: unine,springer101007s1087600902465
(NATIONALLICENCE)springer-10.1007/s00348-009-0722-6,JOU=00348/VOL=2009.47/ISU=3/ART=722/BodyRef/PDF/348_2009_Article_722.pdf,,National Licences: ethz,springer101007s0034800907226
(NATIONALLICENCE)springer-10.1007/s00348-009-0653-2,JOU=00348/VOL=2009.47/ISU=2/ART=653/BodyRef/PDF/348_2009_Article_653.pdf,,National Licences: lib4ri,springer101007s0034800906532
(NATIONALLICENCE)springer-10.1007/s10546-009-9410-6,JOU=10546/VOL=2009.132/ISU=3/ART=9410/BodyRef/PDF/10546_2009_Article_9410.pdf,,National Licences: epfl unil,springer101007s1054600994106
(NATIONALLICENCE)springer-10.1007/s00464-008-0108-5,JOU=00464/VOL=2009.23/ISU=5/ART=108/BodyRef/PDF/464_2008_Article_108.pdf,,National Licences: unibe,springer101007s0046400801085
(NATIONALLICENCE)springer-10.1007/s00425-008-0876-0,JOU=00425/VOL=2009.229/ISU=4/ART=876/BodyRef/PDF/425_2008_Article_876.pdf,,National Licences: unige,springer101007s0042500808760
(NATIONALLICENCE)springer-10.1007/s11104-008-9843-6,JOU=11104/VOL=2009.318/ISU=1-2/ART=9843/BodyRef/PDF/11104_2008_Article_9843.pdf,,National Licences: ethz,springer101007s1110400898436
(NATIONALLICENCE)springer-10.1007/s11104-009-9899-y,JOU=11104/VOL=2009.322/ISU=1-2/ART=9899/BodyRef/PDF/11104_2009_Article_9899.pdf,,National Licences: unifr,springer101007s111040099899y
(NATIONALLICENCE)springer-10.1007/s00038-009-0084-0,JOU=00038/VOL=2009.54/ISU=6/ART=84/BodyRef/PDF/38_2009_Article_84.pdf,,National Licences: uzh,springer101007s0003800900840
(NATIONALLICENCE)springer-10.1007/s00038-009-0088-9,JOU=00038/VOL=2009.54/ISU=6/ART=88/BodyRef/PDF/38_2009_Article_88.pdf,,National Licences: unibas,springer101007s0003800900889
(NATIONALLICENCE)springer-10.1007/s00038-009-0058-2,JOU=00038/VOL=2009.54/ISU=5/ART=58/BodyRef/PDF/38_2009_Article_58.pdf,,National Licences: fachhochschulen,springer101007s0003800900582
(NATIONALLICENCE)springer-10.1007/s00038-009-0052-8,JOU=00038/VOL=2009.54/ISU=5/ART=52/BodyRef/PDF/38_2009_Article_52.pdf,,National Licences: usi,springer101007s0003800900528
(NATIONALLICENCE)springer-10.1007/s11664-009-0797-0,JOU=11664/VOL=2009.38/ISU=6/ART=797/BodyRef/PDF/11664_2009_Article_797.pdf,,National Licences: epfl,springer101007s1166400907970
(NATIONALLICENCE)springer-10.1007/s11614-009-0012-9,JOU=11614/VOL=2009.34/ISU=2/ART=12/BodyRef/PDF/11614_2009_Article_12.pdf,,National Licences: unibe,springer101007s1161400900129
(NATIONALLICENCE)springer-10.1007/s10035-010-0199-2,JOU=10035/VOL=2010.12/ISU=6/ART=199/BodyRef/PDF/10035_2010_Article_199.pdf,,National Licences: ethz,springer101007s1003501001992
(NATIONALLICENCE)springer-10.1007/s10035-010-0179-6,JOU=10035/VOL=2010.12/ISU=3/ART=179/BodyRef/PDF/10035_2010_Article_179.pdf,,National Licences: lib4ri,springer101007s1003501001796
(NATIONALLICENCE)springer-10.1007/s10035-010-0182-y,JOU=10035/VOL=2010.12/ISU=3/ART=182/BodyRef/PDF/10035_2010_Article_182.pdf,,National Licences: ethz,springer101007s100350100182y
(NATIONALLICENCE)springer-10.1007/s10035-010-0177-8,JOU=10035/VOL=2010.12/ISU=3/ART=177/BodyRef/PDF/10035_2010_Article_177.pdf,,National Licences: ethz,springer101007s1003501001778
(NATIONALLICENCE)springer-10.1007/s00035-010-0071-3,JOU=00035/VOL=2010.120/ISU=1/ART=71/BodyRef/PDF/35_2010_Article_71.pdf,,National Licences: lib4ri,springer101007s0003501000713
(NATIONALLICENCE)springer-10.1007/s00035-009-0066-0,JOU=00035/VOL=2010.120/ISU=1/ART=66/BodyRef/PDF/35_2009_Article_66.pdf,,National Licences: lib4ri,springer101007s0003500900660
(NATIONALLICENCE)springer-10.1007/s00035-010-0082-0,JOU=00035/VOL=2010.120/ISU=2/ART=82/BodyRef/PDF/35_2010_Article_82.pdf,,National Licences: ethz,springer101007s0003501000820
(NATIONALLICENCE)springer-10.1007/s00035-010-0076-y,JOU=00035/VOL=2010.120/ISU=2/ART=76/BodyRef/PDF/35_2010_Article_76.pdf,,National Licences: ethz uzh,springer101007s000350100076y
(NATIONALLICENCE)springer-10.1007/s00035-010-0079-8,JOU=00035/VOL=2010.120/ISU=2/ART=79/BodyRef/PDF/35_2010_Article_79.pdf,,National Licences: unil,springer101007s0003501000798
(NATIONALLICENCE)springer-10.1007/s10603-009-9123-8,JOU=10603/VOL=2010.33/ISU=1/ART=9123/BodyRef/PDF/10603_2009_Article_9123.pdf,,National Licences: unilu,springer101007s1060300991238
(NATIONALLICENCE)springer-10.1007/s10800-010-0155-1,JOU=10800/VOL=2010.40/ISU=10/ART=155/BodyRef/PDF/10800_2010_Article_155.pdf,,National Licences: epfl,springer101007s1080001001551
(NATIONALLICENCE)springer-10.1007/s00784-009-0321-1,JOU=00784/VOL=2010.14/ISU=6/ART=321/BodyRef/PDF/784_2009_Article_321.pdf,,National Licences: unibe,springer101007s0078400903211
(NATIONALLICENCE)springer-10.1007/s00784-009-0348-3,JOU=00784/VOL=2010.14/ISU=6/ART=348/BodyRef/PDF/784_2009_Article_348.pdf,,National Licences: unibe,springer101007s0078400903483
(NATIONALLICENCE)springer-10.1007/s00107-010-0456-4,JOU=00107/VOL=2010.68/ISU=3/ART=456/BodyRef/PDF/107_2010_Article_456.pdf,,National Licences: lib4ri,springer101007s0010701004564
(NATIONALLICENCE)springer-10.1007/s00107-010-0474-2,JOU=00107/VOL=2010.68/ISU=3/ART=474/BodyRef/PDF/107_2010_Article_474.pdf,,National Licences: ethz,springer101007s0010701004742
(NATIONALLICENCE)springer-10.1007/s10588-010-9064-4,JOU=10588/VOL=2010.16/ISU=1/ART=9064/BodyRef/PDF/10588_2010_Article_9064.pdf,,National Licences: usi,springer101007s1058801090644
(NATIONALLICENCE)springer-10.1007/s00422-010-0403-9,JOU=00422/VOL=2010.103/ISU=4/ART=403/BodyRef/PDF/422_2010_Article_403.pdf,,National Licences: epfl,springer101007s0042201004039
(NATIONALLICENCE)springer-10.1007/s10562-010-0400-6,JOU=10562/VOL=2010.138/ISU=3-4/ART=400/BodyRef/PDF/10562_2010_Article_400.pdf,,National Licences: ethz lib4ri,springer101007s1056201004006
(NATIONALLICENCE)springer-10.1007/s00277-009-0849-9,JOU=00277/VOL=2010.89/ISU=6/ART=849/BodyRef/PDF/277_2009_Article_849.pdf,,National Licences: unige uzh,springer101007s0027700908499
(NATIONALLICENCE)springer-10.1007/s00277-009-0890-8,JOU=00277/VOL=2010.89/ISU=7/ART=890/BodyRef/PDF/277_2009_Article_890.pdf,,National Licences: unibas,springer101007s0027700908908
(NATIONALLICENCE)springer-10.1007/s00249-010-0596-9,JOU=00249/VOL=2010.39/ISU=10/ART=596/BodyRef/PDF/249_2010_Article_596.pdf,,National Licences: ethz,springer101007s0024901005969
(NATIONALLICENCE)springer-10.1007/s10257-009-0122-8,JOU=10257/VOL=2010.8/ISU=4/ART=122/BodyRef/PDF/10257_2009_Article_122.pdf,,National Licences: unibe,springer101007s1025700901228
(NATIONALLICENCE)springer-10.1007/s00190-010-0402-6,JOU=00190/VOL=2010.84/ISU=11/ART=402/BodyRef/PDF/190_2010_Article_402.pdf,,National Licences: unibe,springer101007s0019001004026
(NATIONALLICENCE)springer-10.1007/s00431-010-1194-7,JOU=00431/VOL=2010.169/ISU=9/ART=1194/BodyRef/PDF/431_2010_Article_1194.pdf,,National Licences: uzh,springer101007s0043101011947
(NATIONALLICENCE)springer-10.1007/s00431-010-1199-2,JOU=00431/VOL=2010.169/ISU=10/ART=1199/BodyRef/PDF/431_2010_Article_1199.pdf,,National Licences: unige,springer101007s0043101011992
(NATIONALLICENCE)springer-10.1007/s00431-010-1243-2,JOU=00431/VOL=2010.169/ISU=11/ART=1243/BodyRef/PDF/431_2010_Article_1243.pdf,,National Licences: unil,springer101007s0043101012432
(NATIONALLICENCE)springer-10.1007/s11235-009-9196-3,JOU=11235/VOL=2010.43/ISU=1-2/ART=9196/BodyRef/PDF/11235_2009_Article_9196.pdf,,National Licences: unibe,springer101007s1123500991963
(NATIONALLICENCE)springer-10.1007/s00423-009-0490-z,JOU=00423/VOL=2010.395/ISU=1/ART=490/BodyRef/PDF/423_2009_Article_490.pdf,,National Licences: uzh,springer101007s004230090490z
(NATIONALLICENCE)springer-10.1007/s10554-010-9627-y,JOU=10554/VOL=2010.26/ISU=8/ART=9627/BodyRef/PDF/10554_2010_Article_9627.pdf,,National Licences: unibas,springer101007s105540109627y
(NATIONALLICENCE)springer-10.1007/s10554-010-9594-3,JOU=10554/VOL=2010.26/ISU=5/ART=9594/BodyRef/PDF/10554_2010_Article_9594.pdf,,National Licences: uzh,springer101007s1055401095943
(NATIONALLICENCE)springer-10.1007/s00122-009-1231-y,JOU=00122/VOL=2010.120/ISU=5/ART=1231/BodyRef/PDF/122_2009_Article_1231.pdf,,National Licences: unil,springer101007s001220091231y
(NATIONALLICENCE)springer-10.1007/s10703-010-0096-7,JOU=10703/VOL=2010.36/ISU=3/ART=96/BodyRef/PDF/10703_2010_Article_96.pdf,,National Licences: ethz,springer101007s1070301000967
(NATIONALLICENCE)springer-10.1007/s00220-009-0983-1,JOU=00220/VOL=2010.295/ISU=1/ART=983/BodyRef/PDF/220_2009_Article_983.pdf,,National Licences: ethz,springer101007s0022000909831
(NATIONALLICENCE)springer-10.1007/s00220-010-1088-6,JOU=00220/VOL=2010.298/ISU=3/ART=1088/BodyRef/PDF/220_2010_Article_1088.pdf,,National Licences: unige,springer101007s0022001010886
(NATIONALLICENCE)springer-10.1007/s10775-010-9174-z,JOU=10775/VOL=2010.10/ISU=1/ART=9174/BodyRef/PDF/10775_2010_Article_9174.pdf,,National Licences: unil,springer101007s107750109174z
(NATIONALLICENCE)springer-10.1007/s00148-008-0227-2,JOU=00148/VOL=2010.23/ISU=2/ART=227/BodyRef/PDF/148_2008_Article_227.pdf,,National Licences: unisg,springer101007s0014800802272
(NATIONALLICENCE)springer-10.1007/s00198-009-1119-3,JOU=00198/VOL=2010.21/ISU=7/ART=1119/BodyRef/PDF/198_2009_Article_1119.pdf,,National Licences: uzh,springer101007s0019800911193
(NATIONALLICENCE)springer-10.1007/s00198-010-1242-1,JOU=00198/VOL=2010.21/ISU=S2/ART=1242/BodyRef/PDF/198_2010_Article_1242.pdf,,National Licences: unige,springer101007s0019801012421
(NATIONALLICENCE)springer-10.1007/s00170-010-2580-z,JOU=00170/VOL=2010.50/ISU=9-12/ART=2580/BodyRef/PDF/170_2010_Article_2580.pdf,,National Licences: epfl,springer101007s001700102580z
(NATIONALLICENCE)springer-10.1007/s10849-009-9103-z,JOU=10849/VOL=2010.19/ISU=3/ART=9103/BodyRef/PDF/10849_2009_Article_9103.pdf,,National Licences: unibe,springer101007s108490099103z
(NATIONALLICENCE)springer-10.1007/s00268-010-0405-8,JOU=00268/VOL=2010.34/ISU=4/ART=405/BodyRef/PDF/268_2010_Article_405.pdf,,National Licences: unil,springer101007s0026801004058
(NATIONALLICENCE)springer-10.1007/s00268-010-0445-0,JOU=00268/VOL=2010.34/ISU=5/ART=445/BodyRef/PDF/268_2010_Article_445.pdf,,National Licences: unil,springer101007s0026801004450
(NATIONALLICENCE)springer-10.1007/s10344-009-0342-8,JOU=10344/VOL=2010.56/ISU=2/ART=342/BodyRef/PDF/10344_2009_Article_342.pdf,,National Licences: uzh,springer101007s1034400903428
(NATIONALLICENCE)springer-10.1007/s10875-010-9411-8,JOU=10875/VOL=2010.30/ISU=S1/ART=9411/BodyRef/PDF/10875_2010_Article_9411.pdf,,National Licences: unibe,springer101007s1087501094118
(NATIONALLICENCE)springer-10.1007/s10875-010-9398-1,JOU=10875/VOL=2010.30/ISU=S1/ART=9398/BodyRef/PDF/10875_2010_Article_9398.pdf,,National Licences: uzh,springer101007s1087501093981
(NATIONALLICENCE)springer-10.1007/s12031-009-9249-9,JOU=12031/VOL=2010.40/ISU=1-2/ART=9249/BodyRef/PDF/12031_2009_Article_9249.pdf,,National Licences: unige,springer101007s1203100992499
(NATIONALLICENCE)springer-10.1007/s13177-010-0012-y,JOU=13177/VOL=2010.8/ISU=3/ART=12/BodyRef/PDF/13177_2010_Article_12.pdf,,National Licences: epfl,springer101007s131770100012y
(NATIONALLICENCE)springer-10.1007/s11377-010-0471-3,JOU=11377/VOL=2010.5/ISU=5/ART=471/BodyRef/PDF/11377_2010_Article_471.pdf,,National Licences: uzh,springer101007s1137701004713
(NATIONALLICENCE)springer-10.1007/s11307-010-0310-4,JOU=11307/VOL=2010.12/ISU=6/ART=310/BodyRef/PDF/11307_2010_Article_310.pdf,,National Licences: unibe,springer101007s1130701003104
(NATIONALLICENCE)springer-10.1007/s11575-010-0038-z,JOU=11575/VOL=2010.50/ISU=3/ART=38/BodyRef/PDF/11575_2010_Article_38.pdf,,National Licences: unifr,springer101007s115750100038z
(NATIONALLICENCE)springer-10.1007/s11408-010-0141-y,JOU=11408/VOL=2010.24/ISU=4/ART=141/BodyRef/PDF/11408_2010_Article_141.pdf,,National Licences: unisg,springer101007s114080100141y
(NATIONALLICENCE)springer-10.1007/s12307-010-0043-6,JOU=12307/VOL=2010.3/ISU=1/ART=43/BodyRef/PDF/12307_2010_Article_43.pdf,,National Licences: uzh,springer101007s1230701000436
(NATIONALLICENCE)springer-10.1007/s13127-010-0019-x,JOU=13127/VOL=2010.10/ISU=1/ART=19/BodyRef/PDF/13127_2010_Article_19.pdf,,National Licences: uzh,springer101007s131270100019x
(NATIONALLICENCE)springer-10.1007/s13127-010-0023-1,JOU=13127/VOL=2010.10/ISU=4/ART=23/BodyRef/PDF/13127_2010_Article_23.pdf,,National Licences: unibe,springer101007s1312701000231
(NATIONALLICENCE)springer-10.1617/s11527-010-9592-x,JOU=11527/VOL=2010.43/ISU=10/ART=9592/BodyRef/PDF/11527_2010_Article_9592.pdf,,National Licences: lib4ri,springer101617s115270109592x
(NATIONALLICENCE)springer-10.1007/s12686-009-9120-x,JOU=12686/VOL=2010.2/ISU=S1/ART=9120/BodyRef/PDF/12686_2009_Article_9120.pdf,,National Licences: ethz,springer101007s126860099120x
(NATIONALLICENCE)springer-10.1007/BF03337733,JOU=40520/VOL=2010.22/ISU=5-6/ART=BF03337733/BodyRef/PDF/40520_2013_Article_BF03337733.pdf,,National Licences: unibas,springer101007BF03337733
(NATIONALLICENCE)springer-10.1016/j.jasms.2009.12.004,JOU=13361/VOL=2010.21/ISU=4/ART=210400635/BodyRef/PDF/13361_2011_Article_210400635.pdf,,National Licences: ethz,springer101016jjasms200912004
(NATIONALLICENCE)springer-10.1007/s12599-010-0123-7,JOU=12599/VOL=2010.2/ISU=5/ART=123/BodyRef/PDF/12599_2010_Article_123.pdf,,National Licences: unisg,springer101007s1259901001237
(NATIONALLICENCE)springer-10.1007/s12599-010-0119-3,JOU=12599/VOL=2010.2/ISU=5/ART=119/BodyRef/PDF/12599_2010_Article_119.pdf,,National Licences: unisg,springer101007s1259901001193
(NATIONALLICENCE)springer-10.1007/s11356-009-0254-x,JOU=11356/VOL=2010.17/ISU=3/ART=254/BodyRef/PDF/11356_2009_Article_254.pdf,,National Licences: ethz,springer101007s113560090254x
(NATIONALLICENCE)springer-10.1007/s15010-010-0033-0,JOU=15010/VOL=2010.38/ISU=4/ART=33/BodyRef/PDF/15010_2010_Article_33.pdf,,National Licences: unil,springer101007s1501001000330
(NATIONALLICENCE)springer-10.1007/s15010-010-0027-y,JOU=15010/VOL=2010.38/ISU=5/ART=27/BodyRef/PDF/15010_2010_Article_27.pdf,,National Licences: unige,springer101007s150100100027y
(NATIONALLICENCE)springer-10.1007/s15010-010-0056-6,JOU=15010/VOL=2010.38/ISU=5/ART=56/BodyRef/PDF/15010_2010_Article_56.pdf,,National Licences: uzh,springer101007s1501001000566
(NATIONALLICENCE)springer-10.1007/s00508-009-1241-4,JOU=00508/VOL=2010.122/ISU=1-2/ART=1241/BodyRef/PDF/508_2009_Article_1241.pdf,,National Licences: unibe,springer101007s0050800912414
(NATIONALLICENCE)springer-10.1007/s11211-010-0111-6,JOU=11211/VOL=2010.23/ISU=1/ART=111/BodyRef/PDF/11211_2010_Article_111.pdf,,National Licences: unil,springer101007s1121101001116
(NATIONALLICENCE)springer-10.1007/s12200-009-0086-9,JOU=12200/VOL=2010.3/ISU=1/ART=86/BodyRef/PDF/12200_2009_Article_86.pdf,,National Licences: epfl,springer101007s1220000900869
(NATIONALLICENCE)springer-10.1007/s10840-010-9490-8,JOU=10840/VOL=2010.28/ISU=3/ART=9490/BodyRef/PDF/10840_2010_Article_9490.pdf,,National Licences: uzh,springer101007s1084001094908
